time,LVCM2-FC503F,LVCM-TI-C503A-I.PV,LVCM2-FC503AS.PV,LVCM2-TC503T,LVCM2-TC503B,LVCM-PI-C503A-T.PV,LVCM-PI-C503A-B.PV,LVCM2-LC503,EDC
2022-08-28 00:30:00,11.5044851,No Data,2494.5009766,103.2816772,105.8569946,1596.6801758,1657.0307617,50.0,0.0
2022-08-28 00:40:00,11.5546703,No Data,2538.1496582,103.2651978,105.8455658,1587.9423828,1643.4117432,50.0513687,
2022-08-28 00:50:00,11.5137339,No Data,2552.3552246,103.2487106,105.834137,1591.5391846,1629.7927246,50.0096893,
2022-08-28 01:00:00,11.4817991,No Data,2556.3005371,103.2322235,105.8227081,1601.3981934,1616.1737061,50.0,
2022-08-28 01:10:00,11.4899998,No Data,2502.6083984,103.215744,105.8112793,1611.2572021,1648.6287842,50.0,
2022-08-28 01:20:00,11.4854479,No Data,2540.6401367,103.1585541,105.8000031,1695.3666992,1712.9141846,50.0,
2022-08-28 01:30:00,11.4988365,No Data,2513.8937988,103.1926041,105.8000031,1640.6604004,1646.6213379,49.9049759,
2022-08-28 01:40:00,11.5029974,No Data,2504.451416,103.1730576,105.7823639,1585.9542236,1580.3284912,50.0,
2022-08-28 01:50:00,11.440794,No Data,2553.3894043,103.1535187,105.7626877,1541.2391357,1588.3118896,50.0,
2022-08-28 02:00:00,11.7695723,No Data,2498.9379883,103.1339722,105.7430191,1537.368042,1597.814209,50.1078873,
2022-08-28 02:10:00,11.6945429,No Data,2558.5876465,103.1144257,105.7233429,1533.4969482,1607.3165283,50.0,
2022-08-28 02:20:00,11.7800007,No Data,2499.3950195,102.9158478,105.7036667,1559.9160156,1609.9189453,49.9559174,
2022-08-28 02:30:00,11.8253317,No Data,2542.6606445,103.0,105.6864395,1558.5743408,1596.161499,50.0,
2022-08-28 02:40:00,11.8343964,No Data,2532.9030762,103.0,105.6697769,1531.6264648,1582.4039307,50.0,
2022-08-28 02:50:00,11.7481384,No Data,2510.3764648,103.0,105.6531067,1527.5325928,1577.342041,50.0,
2022-08-28 03:00:00,12.0047827,No Data,2514.65625,103.0,105.6364441,1534.1993408,1576.3742676,50.0,
2022-08-28 03:10:00,12.0196218,No Data,2500.2277832,103.0,105.6197739,1540.8660889,1575.4064941,50.0,
2022-08-28 03:20:00,12.1293736,No Data,2541.8320313,103.0,105.6031113,1547.5327148,1574.4387207,50.0,
2022-08-28 03:30:00,11.9625349,No Data,2527.6618652,102.9553452,105.586441,1525.7755127,1564.3331299,50.0,
2022-08-28 03:40:00,12.0165977,No Data,2502.1867676,102.9044952,105.5697784,1501.8759766,1546.6481934,50.0,
2022-08-28 03:50:00,12.0061665,No Data,2556.5224609,102.916832,105.5531082,1503.8898926,1548.6491699,50.0,
2022-08-28 04:00:00,12.0634928,No Data,2500.4914551,102.9443588,105.5364456,1506.8898926,1551.3990479,50.0,
