"feed temperature (C)","feed flow (t/HR)","steam flow (kg/hr)",top pressure  (mm-water-G),bottom pressure (mm-water-G),top temperature (C),bottom temperature (C),"bottom EDC (ppm)",Status
75,19,2800,1100,1700,103.526163,104.346118,0.385466937,OK
75,19,2800,1200,1300,103.011953,103.375514,0.357996999,OK
75,19,2800,1200,1400,103.164558,103.620718,0.366643201,OK
75,19,2800,1200,1500,103.316588,103.864203,0.375536143,OK
75,19,2800,1200,1600,103.468051,104.105994,0.384683728,OK
75,19,2800,1200,1700,103.61896,104.346117,0.394094145,OK
75,19,2800,1200,1800,103.769324,104.584598,0.40377589,OK
75,19,2800,1300,1400,103.257259,103.620719,0.374812458,OK
75,19,2800,1300,1500,103.409097,103.864202,0.383901841,OK
75,19,2800,1300,1600,103.56037,104.105993,0.393251162,OK
75,19,2800,1300,1700,103.711088,104.346116,0.40286879,OK
75,19,2800,1300,1800,103.861263,104.584597,0.412763401,OK
75,19,2800,1300,1900,104.010906,104.821461,0.422943996,OK
75,19,2800,1400,1500,103.500949,103.864203,0.392409539,OK
75,19,2800,1400,1600,103.652032,104.105992,0.401963273,OK
75,19,2800,1400,1700,103.802562,104.346115,0.411790876,OK
75,19,2800,1400,1800,103.95255,104.584596,0.421901205,OK
75,19,2800,1400,1900,104.102005,104.82146,0.432303452,OK
75,19,2800,1400,2000,104.250939,105.056731,0.443007156,OK
75,19,3000,400,500,101.012593,101.348511,0.193701193,OK
75,19,3000,400,600,101.171629,101.608523,0.197796636,OK
75,19,3000,400,700,101.329953,101.866579,0.20200418,OK
75,19,3000,400,800,101.487573,102.122708,0.206324769,OK
75,19,3000,400,900,101.644504,102.376941,0.210761569,OK
75,19,3000,400,1000,101.800757,102.629309,0.215317849,OK
75,19,3000,500,600,101.272065,101.608524,0.202180627,OK
75,19,3000,500,700,101.430183,101.866579,0.206494693,OK
75,19,3000,500,800,101.587599,102.122707,0.210924305,OK
75,19,3000,500,900,101.744325,102.37694,0.21547273,OK
75,19,3000,500,1000,101.900376,102.629309,0.220143305,OK
75,19,3000,500,1100,102.055762,102.879843,0.224939474,OK
75,19,3000,600,700,101.529614,101.86658,0.211092816,OK
75,19,3000,600,800,101.686826,102.122707,0.215633216,OK
75,19,3000,600,900,101.843351,102.37694,0.220295027,OK
75,19,3000,600,1000,101.9992,102.629308,0.225081686,OK
75,19,3000,600,1100,102.154386,102.879843,0.22999671,OK
75,19,3000,600,1200,102.30892,103.128572,0.23504373,OK
75,19,3000,700,800,101.785273,102.122708,0.220451473,OK
75,19,3000,700,900,101.941597,102.376939,0.225228436,OK
75,19,3000,700,1000,102.097246,102.629308,0.230132945,OK
75,19,3000,700,1100,102.252233,102.879842,0.235168622,OK
75,19,3000,700,1200,102.40657,103.128572,0.240339172,OK
75,19,3000,700,1300,102.560268,103.375525,0.245648423,OK
75,19,3000,800,900,102.039082,102.376941,0.23027279,OK
75,19,3000,800,1000,102.194532,102.629307,0.235296921,OK
75,19,3000,800,1100,102.349322,102.879842,0.240455024,OK
75,19,3000,800,1200,102.503462,103.128571,0.245750912,OK
75,19,3000,800,1300,102.656964,103.375525,0.251188494,OK
75,19,3000,800,1400,102.80984,103.62073,0.256771803,OK
75,19,3000,900,1000,102.291075,102.629309,0.240573613,OK
75,19,3000,900,1100,102.445668,102.879841,0.245855931,OK
75,19,3000,900,1200,102.599613,103.128571,0.251278952,OK
75,19,3000,900,1300,102.752921,103.375524,0.256846695,OK
75,19,3000,900,1400,102.905603,103.62073,0.26256328,OK
75,19,3000,900,1500,103.057672,103.864215,0.268432962,OK
75,19,3000,1000,1100,102.541288,102.879842,0.251371086,OK
75,19,3000,1000,1200,102.695039,103.12857,0.256923047,OK
75,19,3000,1000,1300,102.848154,103.375524,0.262622768,OK
75,19,3000,1000,1400,103.000644,103.620729,0.268474483,OK
75,19,3000,1000,1500,103.152522,103.864214,0.274482538,OK
75,19,3000,1000,1600,103.303797,104.106005,0.280651421,OK
75,19,3000,1100,1200,102.789755,103.128571,0.262682983,OK
75,19,3000,1100,1300,102.942679,103.375523,0.268516514,OK
75,19,3000,1100,1400,103.094979,103.620729,0.274505207,OK
75,19,3000,1100,1500,103.246666,103.864214,0.280653523,OK
75,19,3000,1100,1600,103.397752,104.106005,0.286966047,OK
75,19,3000,1100,1700,103.548248,104.346128,0.293447516,OK
75,19,3000,1200,1300,103.036511,103.375524,0.27452771,OK
75,19,3000,1200,1400,103.188621,103.620728,0.280655244,OK
75,19,3000,1200,1500,103.340121,103.864213,0.286945707,OK
75,19,3000,1200,1600,103.491019,104.106004,0.293403801,OK
75,19,3000,1200,1700,103.641328,104.346128,0.300034363,OK
75,19,3000,1200,1800,103.791057,104.584609,0.306842392,OK
75,19,3000,1300,1400,103.281587,103.620729,0.28692437,OK
75,19,3000,1300,1500,103.432899,103.864212,0.293358881,OK
75,19,3000,1300,1600,103.583612,104.106004,0.299964474,OK
75,19,3000,1300,1700,103.733735,104.346127,0.306746108,OK
75,19,3000,1300,1800,103.88328,104.584608,0.313708887,OK
75,19,3000,1300,1900,104.032257,104.821472,0.320858084,OK
75,19,3000,1400,1500,103.525016,103.864213,0.299892833,OK
75,19,3000,1400,1600,103.675544,104.106003,0.306647874,OK
75,19,3000,1400,1700,103.825483,104.346126,0.31358256,OK
75,19,3000,1400,1800,103.974845,104.584608,0.32070212,OK
75,19,3000,1400,1900,104.12364,104.821472,0.328011939,OK
75,19,3000,1400,2000,104.271877,105.056743,0.335517584,OK
75,19,3200,400,500,101.034066,101.348515,0.154787866,OK
75,19,3200,400,600,101.192944,101.608527,0.157767193,OK
75,19,3200,400,700,101.351081,101.866583,0.1608242,OK
75,19,3200,400,800,101.508487,102.122712,0.163959845,OK
75,19,3200,400,900,101.665174,102.376945,0.167176188,OK
75,19,3200,400,1000,101.821157,102.629314,0.170475351,OK
75,19,3200,500,600,101.293604,101.608529,0.161089753,OK
75,19,3200,500,700,101.451539,101.866583,0.164226598,OK
75,19,3200,500,800,101.608745,102.122712,0.167443917,OK
75,19,3200,500,900,101.765234,102.376945,0.170743842,OK
75,19,3200,500,1000,101.921018,102.629314,0.174128538,OK
75,19,3200,500,1100,102.076109,102.879848,0.177600233,OK
75,19,3200,600,700,101.551197,101.866585,0.167720096,OK
75,19,3200,600,800,101.708203,102.122712,0.171020689,OK
75,19,3200,600,900,101.864494,102.376945,0.174405787,OK
75,19,3200,600,1000,102.020081,102.629314,0.177877627,OK
75,19,3200,600,1100,102.174976,102.879848,0.181438484,OK
75,19,3200,600,1200,102.329192,103.128578,0.1850907,OK
75,19,3200,700,800,101.806878,102.122713,0.174690616,OK
75,19,3200,700,900,101.962972,102.376945,0.178162481,OK
75,19,3200,700,1000,102.118363,102.629313,0.181723051,OK
75,19,3200,700,1100,102.273064,102.879848,0.185374675,OK
75,19,3200,700,1200,102.427086,103.128577,0.189119742,OK
75,19,3200,700,1300,102.580441,103.375531,0.192960712,OK
75,19,3200,800,900,102.060685,102.376946,0.182014232,OK
75,19,3200,800,1000,102.215881,102.629313,0.185665119,OK
75,19,3200,800,1100,102.370389,102.879847,0.189409089,OK
75,19,3200,800,1200,102.524218,103.128577,0.193248607,OK
75,19,3200,800,1300,102.677381,103.37553,0.197186182,OK
75,19,3200,800,1400,102.82989,103.620736,0.201224399,OK
75,19,3200,900,1000,102.312652,102.629314,0.189704217,OK
75,19,3200,900,1100,102.466967,102.879847,0.193542116,OK
75,19,3200,900,1200,102.620605,103.128576,0.197477663,OK
75,19,3200,900,1300,102.773578,103.37553,0.201513443,OK
75,19,3200,900,1400,102.925897,103.620736,0.205652092,OK
75,19,3200,900,1500,103.077574,103.864221,0.209896324,OK
75,19,3200,1000,1100,102.562814,102.879848,0.197773903,OK
75,19,3200,1000,1200,102.716262,103.128576,0.201807055,OK
75,19,3200,1000,1300,102.869046,103.37553,0.205942613,OK
75,19,3200,1000,1400,103.021177,103.620735,0.210183291,OK
75,19,3200,1000,1500,103.172666,103.864221,0.214531858,OK
75,19,3200,1000,1600,103.323524,104.106012,0.218991166,OK
75,19,3200,1100,1200,102.811205,103.128577,0.206236909,OK
75,19,3200,1100,1300,102.963801,103.375529,0.21047382,OK
75,19,3200,1100,1400,103.115745,103.620735,0.2148181,OK
75,19,3200,1100,1500,103.267048,103.86422,0.219272599,OK
75,19,3200,1100,1600,103.417721,104.106012,0.223840226,OK
75,19,3200,1100,1700,103.567775,104.346135,0.228523977,OK
75,19,3200,1200,1300,103.057858,103.37553,0.215107122,OK
75,19,3200,1200,1400,103.209616,103.620735,0.219556581,OK
75,19,3200,1200,1500,103.360735,103.86422,0.224118589,OK
75,19,3200,1200,1600,103.511225,104.106011,0.228796138,OK
75,19,3200,1200,1700,103.661095,104.346135,0.233592284,OK
75,19,3200,1200,1800,103.810358,104.584616,0.238510176,OK
75,19,3200,1300,1400,103.302805,103.620735,0.224398736,OK
75,19,3200,1300,1500,103.453741,103.864219,0.229069835,OK
75,19,3200,1300,1600,103.604048,104.106011,0.233858891,OK
75,19,3200,1300,1700,103.753737,104.346134,0.238769044,OK
75,19,3200,1300,1800,103.902819,104.584616,0.243803508,OK
75,19,3200,1300,1900,104.051304,104.82148,0.248965592,OK
75,19,3200,1400,1500,103.546079,103.86422,0.234126291,OK
75,19,3200,1400,1600,103.696205,104.10601,0.239028445,OK
75,19,3200,1400,1700,103.845714,104.346134,0.244054204,OK
75,19,3200,1400,1800,103.994617,104.584615,0.249206867,OK
75,19,3200,1400,1900,104.142923,104.82148,0.25448981,OK
75,19,3200,1400,2000,104.290643,105.056751,0.259906514,OK
75,19,3400,400,500,101.052379,101.348518,0.126550621,OK
75,19,3400,400,600,101.211175,101.60853,0.128756953,OK
75,19,3400,400,700,101.369207,101.866587,0.13101824,OK
75,19,3400,400,800,101.526483,102.122715,0.133335456,OK
75,19,3400,400,900,101.683018,102.376949,0.135709996,OK
75,19,3400,400,1000,101.838823,102.629318,0.138143291,OK
75,19,3400,500,600,101.31202,101.608532,0.131278091,OK
75,19,3400,500,700,101.469854,101.866586,0.133599031,OK
75,19,3400,500,800,101.626934,102.122715,0.135977279,OK
75,19,3400,500,900,101.783274,102.376949,0.138414284,OK
75,19,3400,500,1000,101.938886,102.629317,0.140911508,OK
75,19,3400,500,1100,102.093781,102.879852,0.143470455,OK
75,19,3400,600,700,101.5697,101.866588,0.136254714,OK
75,19,3400,600,800,101.726585,102.122715,0.138695436,OK
75,19,3400,600,900,101.882732,102.376948,0.141196344,OK
75,19,3400,600,1000,102.038151,102.629317,0.143758955,OK
75,19,3400,600,1100,102.192854,102.879852,0.146384806,OK
75,19,3400,600,1200,102.346855,103.128581,0.149075476,OK
75,19,3400,700,800,101.825454,102.122716,0.141490771,OK
75,19,3400,700,900,101.981407,102.376948,0.14405703,OK
75,19,3400,700,1000,102.136634,102.629317,0.146686472,OK
75,19,3400,700,1100,102.291147,102.879851,0.149380689,OK
75,19,3400,700,1200,102.444957,103.128581,0.152141293,OK
75,19,3400,700,1300,102.598077,103.375535,0.154969943,OK
75,19,3400,800,900,102.079316,102.376949,0.146997076,OK
75,19,3400,800,1000,102.234352,102.629317,0.149694799,OK
75,19,3400,800,1100,102.388675,102.879851,0.152458829,OK
75,19,3400,800,1200,102.542297,103.128581,0.155290833,OK
75,19,3400,800,1300,102.695229,103.375535,0.158192503,OK
75,19,3400,800,1400,102.847483,103.62074,0.161165575,OK
75,19,3400,900,1000,102.33132,102.629318,0.152784725,OK
75,19,3400,900,1100,102.485455,102.879851,0.15562002,OK
75,19,3400,900,1200,102.638889,103.128581,0.158524872,OK
75,19,3400,900,1300,102.791635,103.375534,0.161501028,OK
75,19,3400,900,1400,102.943703,103.62074,0.164550262,OK
75,19,3400,900,1500,103.095104,103.864225,0.167674396,OK
75,19,3400,1000,1100,102.581501,102.879852,0.158864853,OK
75,19,3400,1000,1200,102.734749,103.12858,0.161844004,OK
75,19,3400,1000,1300,102.887309,103.375534,0.164896094,OK
75,19,3400,1000,1400,103.039192,103.62074,0.168022952,OK
75,19,3400,1000,1500,103.19041,103.864225,0.171226439,OK
75,19,3400,1000,1600,103.340973,104.106017,0.174508464,OK
75,19,3400,1100,1200,102.829891,103.128581,0.165248784,OK
75,19,3400,1100,1300,102.982267,103.375534,0.168378254,OK
75,19,3400,1100,1400,103.133967,103.620739,0.171584182,OK
75,19,3400,1100,1500,103.285002,103.864225,0.174868483,OK
75,19,3400,1100,1600,103.435384,104.106016,0.178233106,OK
75,19,3400,1100,1700,103.585122,104.34614,0.181680053,OK
75,19,3400,1200,1300,103.076523,103.375535,0.17194799,OK
75,19,3400,1200,1400,103.228041,103.620739,0.175234429,OK
75,19,3400,1200,1500,103.378895,103.864224,0.178600984,OK
75,19,3400,1200,1600,103.529096,104.106016,0.182049663,OK
75,19,3400,1200,1700,103.678655,104.34614,0.185582506,OK
75,19,3400,1200,1800,103.827582,104.584621,0.189201612,OK
75,19,3400,1300,1400,103.321428,103.62074,0.178974097,OK
75,19,3400,1300,1500,103.472102,103.864224,0.182424345,OK
75,19,3400,1300,1600,103.622124,104.106016,0.185958516,OK
75,19,3400,1300,1700,103.771505,104.346139,0.18957871,OK
75,19,3400,1300,1800,103.920254,104.584621,0.193287066,OK
75,19,3400,1300,1900,104.068382,104.821486,0.197085783,OK
75,19,3400,1400,1500,103.564638,103.864225,0.186338898,OK
75,19,3400,1400,1600,103.714482,104.106015,0.189959995,OK
75,19,3400,1400,1700,103.863685,104.346139,0.193668972,OK
75,19,3400,1400,1800,104.012258,104.584621,0.197468031,OK
75,19,3400,1400,1900,104.160211,104.821485,0.201359412,OK
75,19,3400,1400,2000,104.307554,105.056757,0.205345419,OK
75,19,3600,400,500,101.068073,101.34852,0.105726142,OK
75,19,3600,400,600,101.226847,101.608532,0.107389123,OK
75,19,3600,400,700,101.384834,101.866589,0.109091906,OK
75,19,3600,400,800,101.542046,102.122718,0.110835189,OK
75,19,3600,400,900,101.698495,102.376951,0.112619933,OK
75,19,3600,400,1000,101.854195,102.62932,0.114447126,OK
75,19,3600,500,600,101.327831,101.608534,0.109311095,OK
75,19,3600,500,700,101.485625,101.866589,0.111058186,OK
75,19,3600,500,800,101.642645,102.122718,0.112846806,OK
75,19,3600,500,900,101.798904,102.376951,0.114677958,OK
75,19,3600,500,1000,101.954414,102.62932,0.116552654,OK
75,19,3600,500,1100,102.109188,102.879854,0.118471931,OK
75,19,3600,600,700,101.585619,101.86659,0.1130843,OK
75,19,3600,600,800,101.742448,102.122717,0.114919489,OK
75,19,3600,600,900,101.898517,102.376951,0.116798284,OK
75,19,3600,600,1000,102.053839,102.62932,0.118721738,OK
75,19,3600,600,1100,102.208425,102.879854,0.120690913,OK
75,19,3600,600,1200,102.362287,103.128584,0.122706903,OK
75,19,3600,700,800,101.84147,102.122719,0.117054245,OK
75,19,3600,700,900,101.997351,102.376951,0.118981937,OK
75,19,3600,700,1000,102.152485,102.629319,0.120955405,OK
75,19,3600,700,1100,102.306884,102.879854,0.122975756,OK
75,19,3600,700,1200,102.46056,103.128584,0.125044106,OK
75,19,3600,700,1300,102.613527,103.375538,0.127161603,OK
75,19,3600,800,900,102.09542,102.376952,0.121229865,OK
75,19,3600,800,1000,102.250367,102.629319,0.123254621,OK
75,19,3600,800,1100,102.40458,102.879854,0.125327421,OK
75,19,3600,800,1200,102.558072,103.128584,0.127449426,OK
75,19,3600,800,1300,102.710854,103.375537,0.129621809,OK
75,19,3600,800,1400,102.862938,103.620743,0.131845772,OK
75,19,3600,900,1000,102.347501,102.629321,0.125620393,OK
75,19,3600,900,1100,102.501529,102.879854,0.127746933,OK
75,19,3600,900,1200,102.654837,103.128583,0.129923885,OK
75,19,3600,900,1300,102.807436,103.375537,0.132152463,OK
75,19,3600,900,1400,102.959338,103.620743,0.1344339,OK
75,19,3600,900,1500,103.110553,103.864228,0.136769456,OK
75,19,3600,1000,1100,102.597745,102.879855,0.13023517,OK
75,19,3600,1000,1200,102.75087,103.128583,0.132468371,OK
75,19,3600,1000,1300,102.903288,103.375537,0.13475445,OK
75,19,3600,1000,1400,103.055008,103.620743,0.137094681,OK
75,19,3600,1000,1500,103.206043,103.864228,0.139490354,OK
75,19,3600,1000,1600,103.356403,104.10602,0.141942792,OK
75,19,3600,1100,1200,102.846185,103.128584,0.135083749,OK
75,19,3600,1100,1300,102.998421,103.375537,0.137428641,OK
75,19,3600,1100,1400,103.149962,103.620743,0.139828981,OK
75,19,3600,1100,1500,103.300818,103.864228,0.142286101,OK
75,19,3600,1100,1600,103.451,104.10602,0.144801353,OK
75,19,3600,1100,1700,103.600519,104.346144,0.147376126,OK
75,19,3600,1200,1300,103.092853,103.375538,0.140175848,OK
75,19,3600,1200,1400,103.244214,103.620742,0.142637616,OK
75,19,3600,1200,1500,103.394892,103.864228,0.145157505,OK
75,19,3600,1200,1600,103.544897,104.106019,0.14773691,OK
75,19,3600,1200,1700,103.69424,104.346143,0.150377247,OK
75,19,3600,1200,1800,103.84293,104.584625,0.15307997,OK
75,19,3600,1300,1400,103.337778,103.620743,0.145521345,OK
75,19,3600,1300,1500,103.488279,103.864228,0.148105328,OK
75,19,3600,1300,1600,103.638108,104.106019,0.15075021,OK
75,19,3600,1300,1700,103.787276,104.346143,0.153457453,OK
75,19,3600,1300,1800,103.935792,104.584625,0.156228541,OK
75,19,3600,1300,1900,104.083667,104.821489,0.159064992,OK
75,19,3600,1400,1500,103.580992,103.864229,0.151130266,OK
75,19,3600,1400,1600,103.730646,104.106019,0.153841954,OK
75,19,3600,1400,1700,103.879639,104.346143,0.156617432,OK
75,19,3600,1400,1800,104.027982,104.584625,0.159458227,OK
75,19,3600,1400,1900,104.175685,104.821489,0.162365892,OK
75,19,3600,1400,2000,104.322757,105.05676,0.165342017,OK
75,19,3800,400,500,101.0816,101.348522,0.090100964,OK
75,19,3800,400,600,101.240396,101.608534,0.091377527,OK
75,19,3800,400,700,101.398387,101.86659,0.092683557,OK
75,19,3800,400,800,101.555585,102.122719,0.094019461,OK
75,19,3800,400,900,101.712002,102.376953,0.09538591,OK
75,19,3800,400,1000,101.867652,102.629322,0.096783592,OK
75,19,3800,500,600,101.341472,101.608536,0.092855721,OK
75,19,3800,500,700,101.499274,101.86659,0.094194598,OK
75,19,3800,500,800,101.656284,102.122719,0.095564107,OK
75,19,3800,500,900,101.812514,102.376953,0.096964949,OK
75,19,3800,500,1000,101.967978,102.629322,0.098397831,OK
75,19,3800,500,1100,102.122688,102.879856,0.09986348,OK
75,19,3800,600,700,101.59937,101.866592,0.095752542,OK
75,19,3800,600,800,101.756193,102.122719,0.097156651,OK
75,19,3800,600,900,101.912237,102.376953,0.098592887,OK
75,19,3800,600,1000,102.067516,102.629321,0.10006199,OK
75,19,3800,600,1100,102.222042,102.879856,0.101564705,OK
75,19,3800,600,1200,102.375827,103.128586,0.103101796,OK
75,19,3800,700,800,101.855327,102.122721,0.098798065,OK
75,19,3800,700,900,102.011186,102.376952,0.100270722,OK
75,19,3800,700,1000,102.166281,102.629321,0.101777077,OK
75,19,3800,700,1100,102.320624,102.879856,0.10331791,OK
75,19,3800,700,1200,102.474226,103.128586,0.104894003,OK
75,19,3800,700,1300,102.6271,103.37554,0.106506162,OK
75,19,3800,800,900,102.109376,102.376954,0.101999408,OK
75,19,3800,800,1000,102.264287,102.629321,0.103544071,OK
75,19,3800,800,1100,102.418448,102.879856,0.105124081,OK
75,19,3800,800,1200,102.571869,103.128586,0.106740255,OK
75,19,3800,800,1300,102.724563,103.375539,0.10839342,OK
75,19,3800,800,1400,102.876541,103.620745,0.110084419,OK
75,19,3800,900,1000,102.361549,102.629322,0.105363996,OK
75,19,3800,900,1100,102.515528,102.879856,0.106984266,OK
75,19,3800,900,1200,102.668769,103.128585,0.10864161,OK
75,19,3800,900,1300,102.821284,103.375539,0.110336886,OK
75,19,3800,900,1400,102.973083,103.620745,0.112070962,OK
75,19,3800,900,1500,103.124179,103.864231,0.113844727,OK
75,19,3800,1000,1100,102.611878,102.879857,0.108899417,OK
75,19,3800,1000,1200,102.76494,103.128585,0.110599038,OK
75,19,3800,1000,1300,102.917276,103.375539,0.11233754,OK
75,19,3800,1000,1400,103.068898,103.620745,0.114115824,OK
75,19,3800,1000,1500,103.219817,103.864231,0.1159348,OK
75,19,3800,1000,1600,103.370044,104.106022,0.117795403,OK
75,19,3800,1100,1200,102.860395,103.128586,0.112613505,OK
75,19,3800,1100,1300,103.012554,103.375539,0.114396363,OK
75,19,3800,1100,1400,103.164,103.620745,0.11621999,OK
75,19,3800,1100,1500,103.314743,103.86423,0.118085332,OK
75,19,3800,1100,1600,103.464795,104.106022,0.119993344,OK
75,19,3800,1100,1700,103.614167,104.346146,0.121945007,OK
75,19,3800,1200,1300,103.107131,103.37554,0.116514304,OK
75,19,3800,1200,1400,103.2584,103.620745,0.118384427,OK
75,19,3800,1200,1500,103.408969,103.86423,0.12029729,OK
