LVCM2-FC503F,LVCM-TI-C503A-I.PV,LVCM2-FC503AS.PV,LVCM2-TC503T,LVCM2-TC503B,LVCM-PI-C503A-T.PV,LVCM-PI-C503A-B.PV,LVCM2-LC503,time
13.9502773,110.5016022,1802.5870361,102.6880417,106.1999969,1596.0076904,1621.2851563,49.4696312,2023-12-22 22:10:00
12.7881088,110.4847565,1817.3947754,103.0273056,106.2711868,1692.7226563,1719.4121094,48.0193291,2023-12-22 22:20:00
12.905261,110.4679184,1781.6691895,103.2447128,106.5111847,1734.4398193,1765.461792,49.6518288,2023-12-22 22:30:00
11.590703,110.4510727,1779.5081787,103.6615219,106.7511826,1864.458374,1880.9633789,47.7509346,2023-12-22 22:40:00
15.008359,110.4342346,1800.4121094,102.2329407,106.4462128,1574.3123779,1587.7915039,49.5070457,2023-12-22 22:50:00
15.0194616,110.4173889,1787.0014648,102.107254,105.7983398,1483.8410645,1502.5198975,52.4267311,2023-12-22 23:00:00
14.9662886,110.4005432,1815.8504639,102.1836929,105.7954788,1490.0478516,1524.4998779,50.3193626,2023-12-22 23:10:00
15.0221777,110.3837051,1800.4625244,102.2601318,105.7926102,1468.3286133,1488.7438965,48.7547455,2023-12-22 23:20:00
15.0055723,110.3668594,1782.3890381,102.3000031,105.7897491,1453.9211426,1455.3013916,50.0390472,2023-12-22 23:30:00
14.9869585,110.3500214,1811.6850586,102.3000031,105.7868881,1474.9898682,1485.0447998,51.2542648,2023-12-22 23:40:00
14.9591389,110.3331757,1812.387207,102.3000031,105.7840195,1473.7597656,1501.0787354,50.3051071,2023-12-22 23:50:00
14.9877195,110.3163376,1808.3096924,102.3000031,105.7811584,1442.9648438,1498.9359131,49.2388573,2023-12-23 00:00:00
14.9825621,110.2994919,1790.1391602,102.3735962,105.7782898,1441.2277832,1496.7930908,49.2999992,2023-12-23 00:10:00
15.015254,110.2826538,1784.0330811,102.225441,105.7754288,1463.6014404,1494.6501465,50.3950424,2023-12-23 00:20:00
14.9828272,110.2658081,1796.192749,102.1999969,105.7725677,1465.2429199,1490.7492676,50.6552315,2023-12-23 00:30:00
14.9722805,110.24897,1807.4260254,102.1999969,105.7696991,1451.8668213,1486.0825195,50.1666298,2023-12-23 00:40:00
14.8703957,110.2321243,1818.8934326,102.1999969,105.7668381,1438.4908447,1481.4156494,49.964962,2023-12-23 00:50:00
15.0076694,110.2152863,1812.7906494,102.1999969,105.7639694,1411.6719971,1479.454834,49.7918434,2023-12-23 01:00:00
14.9453278,110.1984406,1822.7750244,102.1048889,105.7611084,1425.4099121,1467.7675781,49.7988052,2023-12-23 01:10:00
14.9660664,110.1816025,1803.8973389,102.1791992,105.7582474,1417.2789307,1459.9677734,50.2999992,2023-12-23 01:20:00
14.9778557,110.1647568,1785.199707,102.0999985,105.7553787,1415.9387207,1458.1383057,50.3950081,2023-12-23 01:30:00
14.9887733,110.1479187,1812.2041016,102.1392059,105.7525177,1444.8197021,1470.8656006,49.6574249,2023-12-23 01:40:00
15.01085,110.131073,1790.7871094,102.1999969,105.749649,1467.1759033,1497.3736572,49.7118797,2023-12-23 01:50:00
15.0720825,110.1142349,1784.9892578,102.1999969,105.746788,1446.6994629,1472.2978516,49.8987312,2023-12-23 02:00:00
14.9531202,110.0973892,1814.7445068,102.1949387,105.743927,1479.5460205,1473.2738037,50.3907089,2023-12-23 02:10:00
14.9626617,110.0805511,1815.3773193,102.2693863,105.7410583,1452.2731934,1451.6707764,50.1140289,2023-12-23 02:20:00
15.0174904,110.0637054,1798.5427246,102.1999969,105.7381973,1425.0003662,1472.6523438,49.9860764,2023-12-23 02:30:00
15.0220518,110.0468674,1773.8984375,102.1999969,105.7353287,1477.8469238,1493.6337891,49.7000008,2023-12-23 02:40:00
15.0763855,110.0300217,1784.5137939,102.2877731,105.7324677,1469.7947998,1452.1252441,49.6789551,2023-12-23 02:50:00
14.9846354,110.0131836,1782.6879883,102.1999969,105.729599,1457.6363525,1474.8005371,50.3100433,2023-12-23 03:00:00
14.9627275,109.9963379,1786.6777344,102.1999969,105.726738,1474.222168,1493.8044434,50.3946304,2023-12-23 03:10:00
14.9787102,109.9794998,1801.8431396,102.1999969,105.723877,1449.152832,1477.0675049,50.0,2023-12-23 03:20:00
15.0565166,109.9626541,1807.5819092,102.1999969,105.7210083,1424.0834961,1460.3306885,49.7999992,2023-12-23 03:30:00
14.9722567,109.9458084,1798.0,102.1999969,105.7181473,1441.2011719,1443.2614746,50.0118752,2023-12-23 03:40:00
14.9638386,109.9289703,1796.5289307,102.1999969,105.7152786,1425.357666,1456.1040039,50.3243256,2023-12-23 03:50:00
15.0587044,109.9121246,1788.3769531,102.1999969,105.7124176,1421.6873779,1471.6263428,49.8512878,2023-12-23 04:00:00
15.0501976,109.9076614,1777.90625,102.2181473,105.7095566,1427.9735107,1457.4830322,50.0,2023-12-23 04:10:00
15.0134916,109.9350204,1811.5269775,102.2764053,105.7066879,1406.5983887,1436.6202393,49.820137,2023-12-23 04:20:00
14.9804049,109.9623795,1794.1490479,102.321846,105.7038269,1404.7849121,1462.2094727,50.2999992,2023-12-23 04:30:00
14.9090738,109.9897385,1817.0559082,102.3959274,105.7009583,1416.0803223,1451.7735596,50.2236633,2023-12-23 04:40:00
14.9682541,110.0170975,1792.8082275,102.3000031,105.703743,1396.3355713,1430.7659912,49.9000015,2023-12-23 04:50:00
14.9560747,110.0444565,1781.9483643,102.3000031,105.7093964,1425.5404053,1460.1345215,49.7381973,2023-12-23 05:00:00
14.9875345,110.0718155,1816.7067871,102.1999969,105.7150421,1483.6060791,1499.762085,49.8637733,2023-12-23 05:10:00
15.0029173,110.0991745,1815.4090576,102.1999969,105.7206955,1430.4515381,1485.4998779,49.8098488,2023-12-23 05:20:00
15.0100002,110.1265335,1779.6940918,102.2514038,105.7263412,1425.8154297,1455.9628906,50.5999985,2023-12-23 05:30:00
14.9255161,110.1538925,1807.3933105,102.3000031,105.7319946,1445.5981445,1477.0653076,50.5,2023-12-23 05:40:00
14.9693775,110.1812515,1809.7904053,102.3000031,105.7376404,1433.9573975,1469.3352051,49.460701,2023-12-23 05:50:00
14.9665184,110.2086105,1783.8933105,102.3826218,105.7432938,1443.7528076,1419.614502,49.2999992,2023-12-23 06:00:00
14.9549532,110.2359695,1808.8006592,102.3721848,105.7489395,1396.3977051,1429.3446045,50.5302658,2023-12-23 06:10:00
15.0084772,110.2633286,1803.6099854,102.3570251,105.7545929,1398.0106201,1439.074585,50.933918,2023-12-23 06:20:00
14.9567385,110.2906799,1820.7908936,102.3013382,105.7602463,1399.6234131,1448.8046875,50.4085007,2023-12-23 06:30:00
14.9720163,110.3180389,1786.104126,102.2840576,105.765892,1401.105957,1425.9349365,49.7000008,2023-12-23 06:40:00
14.9884405,110.3453979,1775.7000732,102.3000031,105.7715454,1401.8288574,1402.3973389,49.5551643,2023-12-23 06:50:00
14.9534636,110.372757,1812.7937012,102.3000031,105.7771912,1428.685791,1482.1317139,49.6276932,2023-12-23 07:00:00
15.0094519,110.400116,1816.3536377,102.3706741,105.7828445,1408.1894531,1452.1600342,49.5473976,2023-12-23 07:10:00
15.0230112,110.427475,1785.2089844,102.3128586,105.7884903,1417.9599609,1456.3999023,50.5755501,2023-12-23 07:20:00
14.9929619,110.454834,1806.5870361,102.3000031,105.7941437,1430.6176758,1468.0733643,50.3195457,2023-12-23 07:30:00
15.0362806,110.482193,1801.8952637,102.4000015,105.7997894,1431.3771973,1466.9342041,49.6298332,2023-12-23 07:40:00
14.9715137,110.509552,1828.2575684,102.3030319,105.8054428,1424.802002,1459.4018555,49.7103043,2023-12-23 07:50:00
15.0300007,110.536911,1786.3432617,102.3514633,105.8110886,1412.5887451,1457.4445801,50.2487183,2023-12-23 08:00:00
14.9838324,110.56427,1774.34375,102.4000015,105.8167419,1420.2277832,1476.5272217,50.2000008,2023-12-23 08:10:00
14.9309635,110.591629,1826.2030029,102.4000015,105.8223877,1426.3114014,1468.0721436,50.2086143,2023-12-23 08:20:00
15.0604973,110.618988,1797.4047852,102.4000015,105.8280411,1440.7110596,1495.1860352,49.7658119,2023-12-23 08:30:00
14.9221983,110.646347,1772.0,102.4000015,105.8336868,1455.1105957,1499.4127197,49.6315498,2023-12-23 08:40:00
15.0040207,110.6737061,1824.901001,102.4000015,105.8393402,1451.9918213,1475.4645996,50.081768,2023-12-23 08:50:00
15.0180521,110.7010651,1822.5802002,102.4000015,105.8449936,1499.1022949,1510.5845947,50.2000008,2023-12-23 09:00:00
15.0321369,110.7284241,1794.8962402,102.4000015,105.8506393,1484.1796875,1493.5386963,50.0,2023-12-23 09:10:00
14.98036,110.7557831,1781.8984375,102.5405655,105.8562927,1469.2572021,1501.3649902,50.0040588,2023-12-23 09:20:00
15.0752659,110.7831421,1759.6032715,102.5,105.8619385,1442.3588867,1453.3961182,50.0431595,2023-12-23 09:30:00
14.8800001,110.8105011,1776.104126,102.5,105.8675919,1439.1474609,1500.6497803,50.1378593,2023-12-23 09:40:00
15.0267477,110.8378601,1827.3712158,102.4922943,105.8732376,1453.1982422,1503.0181885,50.5829086,2023-12-23 09:50:00
14.9883528,110.8652191,1782.640625,102.4000015,105.878891,1467.2489014,1510.8779297,50.5,2023-12-23 10:00:00
15.0377359,110.8925781,1762.15625,102.4916153,105.8845367,1456.2955322,1542.4224854,50.0489235,2023-12-23 10:10:00
15.0543652,110.9199371,1836.2008057,102.4000015,105.8901901,1475.3930664,1480.6136475,49.770153,2023-12-23 10:20:00
15.0208664,110.9472961,1789.4876709,102.4000015,105.8958359,1481.0527344,1481.9875488,49.7586327,2023-12-23 10:30:00
15.0234594,110.9746552,1823.9200439,102.380249,105.9000015,1491.791748,1490.6040039,49.8297157,2023-12-23 10:40:00
15.0181065,111.0020065,1775.6209717,102.3058014,105.9000015,1500.600708,1546.3787842,49.5,2023-12-23 10:50:00
14.9809723,111.0293655,1813.697876,102.3457947,105.9000015,1485.3060303,1522.6464844,49.4100723,2023-12-23 11:00:00
15.0340366,111.0567245,1816.8059082,102.3857956,105.9000015,1478.3435059,1508.359375,50.3870697,2023-12-23 11:10:00
15.0193853,111.0840836,1801.7637939,102.4000015,105.9000015,1527.1312256,1557.2689209,51.1020775,2023-12-23 11:20:00
15.0262728,111.1114426,1770.7078857,102.4633484,105.9000015,1536.3270264,1566.057373,50.2775116,2023-12-23 11:30:00
14.9608622,111.1388016,1822.4152832,102.4631042,105.9000015,1520.5537109,1547.71521,50.1975746,2023-12-23 11:40:00
15.0663023,111.1661606,1770.1047363,102.4289246,105.9000015,1504.7802734,1529.3730469,50.6947632,2023-12-23 11:50:00
14.9729929,111.1935196,1799.831543,102.408165,105.9000015,1538.0651855,1552.4044189,52.0897598,2023-12-23 12:00:00
14.9941549,111.2128448,1803.2674561,102.4813309,105.9000015,1501.3623047,1526.6085205,52.2034874,2023-12-23 12:10:00
15.0582714,111.2296753,1781.260376,102.461731,105.9000015,1513.3280029,1531.5202637,52.3579178,2023-12-23 12:20:00
14.9812403,111.2465057,1781.251709,102.5,105.9000015,1492.5325928,1518.4058838,52.041378,2023-12-23 12:30:00
15.0189943,111.2633362,1808.1005859,102.5,105.9000015,1471.7371826,1505.2915039,52.3806801,2023-12-23 12:40:00
15.0161371,111.2801666,1819.3481445,102.5,105.9000015,1494.0220947,1505.512207,52.2511368,2023-12-23 12:50:00
14.9969893,111.2969971,1797.2025146,102.5,105.8694687,1463.7729492,1514.4890137,52.8203621,2023-12-23 13:00:00
14.9609556,111.3138275,1804.0754395,102.5318832,105.8372116,1486.2352295,1495.7307129,53.5947418,2023-12-23 13:10:00
14.923048,111.330658,1787.3140869,102.3076859,105.8049545,1430.3725586,1437.6772461,55.5106125,2023-12-23 13:20:00
15.453948,111.3474884,1811.248291,102.4000015,105.7935867,1452.9844971,1502.2492676,51.6315308,2023-12-23 13:30:00
15.5799999,111.3643188,1813.4995117,102.2158813,105.7860107,1398.6627197,1435.3532715,50.7000008,2023-12-23 13:40:00
15.6025629,111.3811493,1800.5109863,102.3000031,105.7784348,1434.5827637,1468.8409424,49.7951088,2023-12-23 13:50:00
15.6508446,111.3979797,1804.4936523,102.3000031,105.7708588,1470.5028076,1502.3287354,48.6101265,2023-12-23 14:00:00
15.539999,111.4148102,1803.0,102.2613678,105.7632828,1480.5683594,1518.0048828,48.4099579,2023-12-23 14:10:00
15.5892582,111.4316406,1814.0,102.1999969,105.7557068,1453.0163574,1483.838623,49.790123,2023-12-23 14:20:00
15.6143188,111.4484711,1792.5267334,102.1999969,105.7481308,1416.0545654,1449.6722412,51.3298683,2023-12-23 14:30:00
15.5330114,111.4653015,1791.7558594,102.3000031,105.7405548,1407.3327637,1455.8526611,50.9282112,2023-12-23 14:40:00
15.6113815,111.482132,1785.807251,102.3000031,105.7329788,1403.0847168,1464.9307861,49.4873466,2023-12-23 14:50:00
15.5681534,111.4989624,1802.4467773,102.3000031,105.7254028,1401.7325439,1446.6706543,49.2922554,2023-12-23 15:00:00
15.5759764,111.5157928,1788.864502,102.3000031,105.7178268,1415.0662842,1432.864624,49.724308,2023-12-23 15:10:00
15.5744247,111.5326233,1820.5510254,102.3000031,105.7102509,1419.5938721,1419.2285156,50.354969,2023-12-23 15:20:00
15.5833807,111.5494537,1802.0,102.2268143,105.7026749,1425.9727783,1456.0716553,51.0,2023-12-23 15:30:00
15.6628561,111.5662842,1792.100708,102.2423935,105.6999969,1449.3623047,1474.2658691,49.9000015,2023-12-23 15:40:00
15.6330109,111.5831146,1813.7225342,102.3000031,105.6999969,1410.6123047,1448.6854248,49.300724,2023-12-23 15:50:00
15.6678867,111.5999451,1804.1054688,102.3000031,105.6999969,1393.3973389,1437.3743896,50.0,2023-12-23 16:00:00
15.616971,111.6167755,1793.5740967,102.3000031,105.6999969,1416.9475098,1428.4522705,50.4650116,2023-12-23 16:10:00
15.5033455,111.633606,1789.4035645,102.3000031,105.6999969,1402.947876,1421.0367432,50.3449593,2023-12-23 16:20:00
15.6354351,111.6504364,1804.8022461,102.236412,105.6999969,1388.9482422,1413.6210938,50.2000008,2023-12-23 16:30:00
15.6301641,111.6672668,1794.9268799,102.210968,105.6999969,1409.6339111,1441.7972412,49.2970505,2023-12-23 16:40:00
15.5969744,111.6840973,1804.6072998,102.2292938,105.6999969,1404.8300781,1420.9361572,49.0995598,2023-12-23 16:50:00
15.6199999,111.7009277,1814.4926758,102.4000015,105.6999969,1389.2746582,1431.6971436,50.0180206,2023-12-23 17:00:00
15.59552,111.7177582,1786.5240479,102.4000015,105.6999969,1381.1080322,1442.4581299,50.8632393,2023-12-23 17:10:00
15.6821508,111.7345886,1795.1052246,102.4000015,105.6999969,1410.0057373,1446.4138184,50.4402924,2023-12-23 17:20:00
15.6499996,111.7514191,1790.5269775,102.476738,105.6999969,1392.4007568,1397.1009521,49.6546555,2023-12-23 17:30:00
15.6399994,111.7682495,1790.477417,102.4466324,105.6999969,1374.7957764,1410.1208496,49.5,2023-12-23 17:40:00
15.5879059,111.7850723,1795.6417236,102.4009247,105.6999969,1403.3719482,1435.751709,50.0449028,2023-12-23 17:50:00
15.6239157,111.8019028,1797.2081299,102.479866,105.6999969,1414.0354004,1395.4801025,50.6643181,2023-12-23 18:00:00
15.5709419,111.8187332,1826.4901123,102.4716873,105.6999969,1376.7835693,1394.3509521,50.0240593,2023-12-23 18:10:00
15.5855761,111.8355637,1805.2424316,102.4000015,105.6999969,1422.3833008,1446.0915527,49.5,2023-12-23 18:20:00
15.6055756,111.8523941,1813.2497559,102.349678,105.7135086,1399.8526611,1434.3504639,49.1178513,2023-12-23 18:30:00
15.6004353,111.8692245,1807.1203613,102.3000031,105.7333755,1404.0484619,1449.5749512,50.1338425,2023-12-23 18:40:00
15.5697422,111.886055,1791.9017334,102.3000031,105.7532425,1408.2443848,1456.9422607,50.7253571,2023-12-23 18:50:00
15.5905571,111.9028854,1787.8596191,102.3000031,105.7731094,1412.4403076,1454.5738525,50.4046059,2023-12-23 19:00:00
15.5899992,111.9197159,1787.5792236,102.3000031,105.792984,1416.6361084,1452.2053223,49.874054,2023-12-23 19:10:00
15.6782141,111.9365463,1792.6147461,102.1343384,106.5873337,1557.4110107,1589.2736816,47.0,2023-12-23 19:20:00
15.6895256,111.9533768,1806.0959473,102.2084656,105.9949341,1454.4431152,1492.416748,48.0210953,2023-12-23 19:30:00
15.5869427,111.9702072,1797.7557373,102.237175,105.7262726,1362.6387939,1406.1566162,50.3148804,2023-12-23 19:40:00
15.6620054,111.9870377,1786.7435303,102.2658844,105.5999985,1340.1463623,1398.7773438,51.5,2023-12-23 19:50:00
15.576025,112.0,1786.9506836,102.2945938,105.5999985,1367.9232178,1419.4000244,50.983593,2023-12-23 20:00:00
15.5553732,112.0,1788.552124,102.3286209,105.5999985,1367.8516846,1417.7486572,49.8280296,2023-12-23 20:10:00
15.6084366,112.0,1803.5986328,102.3092422,105.5999985,1374.9650879,1416.0974121,48.4480362,2023-12-23 20:20:00
15.6650953,112.0,1802.6119385,102.4592361,105.5999985,1382.0786133,1414.4460449,48.8717651,2023-12-23 20:30:00
15.6021051,112.0,1810.0532227,102.1139145,105.5999985,1342.7124023,1364.0270996,58.007061,2023-12-23 20:40:00
15.6618738,112.0,1814.614502,102.3424454,105.5999985,1400.3939209,1417.2822266,54.0167618,2023-12-23 20:50:00
15.4979687,112.0,1786.300293,102.3000031,105.5999985,1394.7362061,1439.1729736,50.2775612,2023-12-23 21:00:00
15.5596075,112.0,1799.3594971,102.3000031,105.5999985,1389.0759277,1452.2158203,46.9211807,2023-12-23 21:10:00
15.670928,112.0,1800.3671875,102.3000031,105.5999985,1375.2191162,1416.5943604,46.7957764,2023-12-23 21:20:00
15.6585045,112.0,1783.7900391,102.3000031,105.5999985,1340.2747803,1373.2612305,48.0105286,2023-12-23 21:30:00
15.6462221,112.0,1783.5772705,102.3000031,105.5999985,1387.4874268,1409.828125,48.9930038,2023-12-23 21:40:00
15.639555,112.0,1790.2559814,102.3000031,105.5999985,1370.3439941,1380.8204346,49.6281624,2023-12-23 21:50:00
15.587944,112.0,1820.6101074,102.3000031,105.5999985,1355.6201172,1368.416748,50.5052834,2023-12-23 22:00:00
15.5810261,112.0,1801.3797607,102.3510437,105.5999985,1390.3557129,1417.2526855,50.2000008,2023-12-23 22:10:00
15.5882406,112.0,1786.2099609,102.3133698,105.5999985,1376.5550537,1419.0791016,49.3413544,2023-12-23 22:20:00
15.6230364,112.0,1780.5013428,102.3000031,105.5999985,1368.1342773,1423.8409424,49.7906647,2023-12-23 22:30:00
15.5334949,112.0,1796.0,102.271965,105.5999985,1359.713501,1398.6152344,50.3150101,2023-12-23 22:40:00
15.5683384,112.0,1800.6330566,102.1999969,105.5999985,1368.4664307,1392.5301514,49.8678513,2023-12-23 22:50:00
15.5917444,112.0,1809.1981201,102.1999969,105.5999985,1364.2950439,1389.1083984,49.5179443,2023-12-23 23:00:00
15.6358423,112.0,1803.2637939,102.1303024,105.5999985,1353.8165283,1391.2104492,50.4103317,2023-12-23 23:10:00
15.6334133,112.0,1799.2539063,102.2392883,105.5999985,1382.958252,1419.5421143,49.8247375,2023-12-23 23:20:00
15.6617823,112.0,1817.6934814,102.1999969,105.5999985,1363.795166,1399.9672852,49.8966064,2023-12-23 23:30:00
15.5959558,112.0,1809.1988525,102.1999969,105.5999985,1372.074585,1399.9766846,50.2999992,2023-12-23 23:40:00
15.6369104,112.0,1797.8175049,102.0620422,105.5999985,1334.1695557,1365.7545166,52.4954453,2023-12-23 23:50:00
15.5877371,112.0,1789.44104,102.0,105.5999985,1357.6022949,1353.321167,53.0,2023-12-24 00:00:00
15.6295385,112.0,1806.0953369,101.9733276,105.5999985,1386.2235107,1406.09729,52.5578079,2023-12-24 00:10:00
15.5184078,112.0,1796.7857666,102.1965942,105.5999985,1422.7510986,1442.2888184,50.4321365,2023-12-24 00:20:00
14.9925375,112.0,1813.5484619,102.3000031,105.6302109,1457.7924805,1476.8500977,45.6469154,2023-12-24 00:30:00
15.2155266,112.0,1797.2947998,102.4393921,105.6954346,1416.5435791,1462.8048096,44.2290916,2023-12-24 00:40:00
15.0285206,112.0,1798.1918945,102.4000015,105.727623,1406.3392334,1442.1265869,48.8451805,2023-12-24 00:50:00
14.936058,112.0,1816.6884766,102.4974899,105.7573242,1418.9099121,1421.4484863,51.1221237,2023-12-24 01:00:00
14.9349689,112.0,1799.5905762,102.4196167,105.7870255,1452.9971924,1467.1239014,48.9656563,2023-12-24 01:10:00
15.0240326,112.0,1788.6052246,102.465416,105.8167343,1461.0457764,1453.2783203,50.3539658,2023-12-24 01:20:00
14.4722996,112.0,1803.7559814,102.7592773,105.8464355,1469.0943604,1471.9453125,49.2286301,2023-12-24 01:30:00
14.5160761,112.0,1814.9000244,102.7296371,105.8761368,1486.3300781,1517.5875244,47.8510208,2023-12-24 01:40:00
14.5084791,112.0,1807.1923828,102.6999969,105.905838,1506.4157715,1537.8200684,47.190094,2023-12-24 01:50:00
14.0001478,112.0,1789.4135742,102.8915863,105.9355392,1526.5013428,1540.8709717,50.0530586,2023-12-24 02:00:00
13.9730396,112.0,1816.1295166,102.9000015,105.9652481,1546.5870361,1574.1673584,49.4775352,2023-12-24 02:10:00
14.0330181,112.0,1795.9112549,102.9000015,105.9949493,1546.1479492,1543.0345459,50.5487175,2023-12-24 02:20:00
13.5139418,112.0,1796.6877441,103.143425,106.0209656,1606.862915,1617.0557861,50.8843422,2023-12-24 02:30:00
13.4990492,112.0,1784.411377,103.0992584,106.0462265,1613.0020752,1639.8446045,49.0,2023-12-24 02:40:00
13.4750834,112.0,1816.9506836,103.1999969,106.0714951,1629.3500977,1628.7484131,50.579113,2023-12-24 02:50:00
13.5364656,112.0,1802.552124,103.1999969,106.096756,1638.1090088,1600.0528564,50.3190002,2023-12-24 03:00:00
13.4969683,112.0,1784.1494141,103.1999969,106.1220169,1639.8808594,1663.49646,49.6025658,2023-12-24 03:10:00
13.4589634,112.0,1808.1260986,103.1008987,106.1472778,1641.2009277,1669.1876221,50.2048607,2023-12-24 03:20:00
13.5253496,112.0,1775.1048584,103.0629807,106.1725464,1598.734375,1610.9819336,49.8041382,2023-12-24 03:30:00
13.525815,112.0,1820.102417,103.1689987,106.1978073,1618.260376,1635.6444092,50.0068321,2023-12-24 03:40:00
13.5080042,112.0,1789.6011963,103.1337051,106.2051392,1569.9659424,1579.4377441,50.0999985,2023-12-24 03:50:00
13.5061598,112.015007,1803.680542,103.1092758,106.2107773,1620.5224609,1626.3509521,49.8801651,2023-12-24 04:00:00
13.495182,112.0360413,1817.0692139,103.1014481,106.2164078,1644.6118164,1669.3204346,50.4612312,2023-12-24 04:10:00
13.5318336,112.0570831,1764.5953369,103.1999969,106.2220459,1580.4244385,1650.4133301,49.5760918,2023-12-24 04:20:00
13.5357637,112.0781174,1819.1079102,103.1580811,106.2276764,1616.3087158,1643.3306885,50.189209,2023-12-24 04:30:00
13.5248985,112.0991516,1812.1889648,102.9739075,106.2333145,1625.5933838,1648.8608398,49.8059807,2023-12-24 04:40:00
13.4946766,112.1201935,1793.0,103.0747986,106.238945,1614.9989014,1641.4655762,49.9332123,2023-12-24 04:50:00
13.5142422,112.1412277,1818.7097168,103.0215302,106.2445831,1617.3027344,1646.4703369,50.3633842,2023-12-24 05:00:00
13.5616474,112.1622696,1770.0317383,103.0999985,106.2502136,1646.8480225,1626.7252197,49.7999992,2023-12-24 05:10:00
13.4830141,112.1833038,1812.7130127,103.0999985,106.2558441,1601.3509521,1655.2033691,49.9000015,2023-12-24 05:20:00
13.4988871,112.2043457,1781.9503174,103.0999985,106.2614822,1633.8505859,1670.2226563,50.0,2023-12-24 05:30:00
13.5245466,112.2253799,1818.1519775,103.0999985,106.2671127,1633.0911865,1660.2819824,49.8018341,2023-12-24 05:40:00
13.4492531,112.2464218,1799.6945801,103.0182343,106.2727509,1632.331665,1650.3413086,50.0,2023-12-24 05:50:00
13.4208775,112.2674561,1788.7049561,103.0,106.2783813,1622.0970459,1645.348999,50.0,2023-12-24 06:00:00
13.4787035,112.2884979,1806.2398682,103.0999985,106.2840195,1663.2197266,1678.5395508,50.0,2023-12-24 06:10:00
13.4899998,112.3095322,1816.1568604,103.0999985,106.28965,1657.7926025,1670.7004395,50.0894203,2023-12-24 06:20:00
13.5480595,112.330574,1818.3259277,103.0999985,106.2952881,1652.3656006,1662.8614502,50.093998,2023-12-24 06:30:00
13.4846239,112.3516083,1827.7314453,103.1467819,106.3009186,1687.8795166,1692.1191406,49.8410492,2023-12-24 06:40:00
13.5021133,112.3726501,1817.9196777,103.1054077,106.3065567,1700.7543945,1709.0698242,49.8467636,2023-12-24 06:50:00
13.5070086,112.3936844,1789.8011475,103.0643234,106.3121872,1681.3625488,1695.7384033,50.0973816,2023-12-24 07:00:00
13.5067682,112.4147263,1773.5355225,103.0270538,106.3178177,1647.9927979,1661.5692139,50.1526794,2023-12-24 07:10:00
13.4100008,112.4357605,1819.6040039,103.0038986,106.3234558,1678.0,1695.0247803,49.9175072,2023-12-24 07:20:00
13.521534,112.4568024,1791.40979,103.1071014,106.3290863,1672.2213135,1713.3951416,50.0,2023-12-24 07:30:00
13.5176573,112.4778366,1788.0258789,103.1999969,106.3347244,1657.6502686,1696.4937744,49.8950996,2023-12-24 07:40:00
13.4892387,112.4988785,1820.3393555,102.963501,106.3403549,1645.1378174,1679.5922852,50.0,2023-12-24 07:50:00
13.4832525,112.5199127,1813.1934814,103.1999969,106.345993,1674.6060791,1700.5406494,50.152523,2023-12-24 08:00:00
13.5328016,112.540947,1800.1993408,103.1999969,106.3516235,1678.7449951,1713.2572021,49.9978065,2023-12-24 08:10:00
13.5669794,112.5619888,1781.5823975,103.1999969,106.3572617,1646.0186768,1671.4165039,50.0,2023-12-24 08:20:00
13.4124622,112.5830231,1809.5489502,103.1999969,106.3628922,1655.7054443,1681.7106934,50.0088768,2023-12-24 08:30:00
13.480794,112.6040649,1823.1989746,103.1999969,106.3685303,1644.7302246,1673.1801758,50.1366501,2023-12-24 08:40:00
13.4953556,112.6250992,1827.5739746,103.2213287,106.3741608,1613.2320557,1644.1818848,49.8017731,2023-12-24 08:50:00
13.4390192,112.6461411,1789.895752,103.250351,106.3797913,1629.9862061,1655.0,50.2338333,2023-12-24 09:00:00
13.5395746,112.6671753,1827.4493408,103.1245193,106.3854294,1623.5577393,1655.0,49.8902206,2023-12-24 09:10:00
13.5645838,112.6882172,1760.4589844,103.0999985,106.3910599,1617.1292725,1661.7822266,49.8105392,2023-12-24 09:20:00
13.5221701,112.7092514,1804.5222168,103.0999985,106.396698,1692.5820313,1726.6315918,50.2913475,2023-12-24 09:30:00
13.4550009,112.7302933,1832.2491455,103.0999985,106.3942871,1692.6314697,1716.0150146,50.0380592,2023-12-24 09:40:00
13.5141048,112.7513275,1782.973999,103.0999985,106.3804626,1667.1785889,1706.7470703,50.2525101,2023-12-24 09:50:00
13.5056925,112.7723694,1763.2115479,103.0999985,106.3666382,1672.7922363,1696.6772461,49.6221123,2023-12-24 10:00:00
13.4366045,112.7934036,1764.2905273,103.2800369,106.3528137,1655.8493652,1685.298584,50.1138268,2023-12-24 10:10:00
13.4892082,112.8144455,1790.8425293,103.1999969,106.3389893,1668.8510742,1685.230957,50.3299179,2023-12-24 10:20:00
13.4683075,112.8354797,1797.6519775,103.2712021,106.3251648,1655.871582,1685.3502197,49.702282,2023-12-24 10:30:00
13.5169849,112.8565216,1827.4533691,103.2747955,106.3113403,1686.5272217,1685.3504639,50.2151871,2023-12-24 10:40:00
13.4989605,112.8775558,1815.2741699,103.1999969,106.3011551,1702.6010742,1706.6585693,49.8989143,2023-12-24 10:50:00
13.5065308,112.8985977,1775.7399902,103.1999969,106.3075333,1697.7484131,1719.0568848,50.0,2023-12-24 11:00:00
